62,1550642129.61454,192.168.0.104,53968,192.168.0.103,2107,tcp,8.9e-05,0,0,REJ,1,60,1,40,Probe
63,1544119862.0015302,192.168.0.104,0,87.116.221.195,1408,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
64,1551087252.13896,192.168.0.104,44007,172.217.18.100,443,udp,4.423528,5935,72357,SF,50,7335,81,74625,normal
65,1545580554.9218302,120.210.15.109,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
66,1552756860.5325599,192.168.0.106,48688,192.168.0.104,6547,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
67,1552756530.47074,192.168.0.106,40590,192.168.0.104,1107,tcp,8e-06,0,0,REJ,1,60,1,40,Probe
68,1551087914.87917,192.168.0.104,54480,52.222.250.254,443,tcp,0.01205,1,0,OTH,1,52,1,52,normal
69,1551086705.5260699,192.168.0.105,57876,192.168.0.104,783,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
70,1545580553.6926901,117.52.140.139,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
71,1545580553.84079,41.59.157.55,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
72,1533886073.06674,192.168.0.104,50136,34.195.235.212,443,tcp,8.404383000000001,430,357,OTH,4,638,4,565,normal
73,1545580554.7814,68.108.71.252,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
74,1545580554.92595,86.245.102.170,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
75,1545580554.66506,156.153.66.105,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
76,1552756860.4974198,192.168.0.106,39168,192.168.0.104,32780,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
77,1552756860.4966,192.168.0.106,34886,192.168.0.104,3168,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
78,1552756860.5439801,192.168.0.106,59894,192.168.0.104,3323,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
79,1551089669.19315,192.168.0.104,41707,192.168.0.1,53,udp,7.272963000000001,262,283,SF,6,430,6,451,Probe
80,1550642129.61425,192.168.0.104,44746,192.168.0.103,995,tcp,6.2e-05,0,0,REJ,1,60,1,40,Probe
81,1551087930.8001301,192.168.0.104,41692,198.71.233.197,443,tcp,2.3305860000000003,1986,20766,S1,15,2774,17,21658,normal
82,1545580554.52881,109.29.83.132,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
83,1550642129.6149302,192.168.0.104,39218,192.168.0.103,2042,tcp,4.9e-05,0,0,REJ,1,60,1,40,Probe
84,1552769104.1561801,192.168.0.104,0,198.160.188.120,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
85,1552754299.38115,192.168.0.104,57167,74.125.133.155,443,udp,6.859603,2545,2457,SF,10,2825,10,2737,normal
86,1550642129.6147199,192.168.0.104,36902,192.168.0.103,179,tcp,0.00010400000000000001,0,0,REJ,1,60,1,40,Probe
87,1545580554.52951,86.229.153.136,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
88,1545580553.89588,71.216.79.106,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
89,1544119862.0027301,192.168.0.104,0,139.189.230.4,1479,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
90,1544119862.00288,192.168.0.104,0,250.195.181.150,1488,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
91,1544119865.77907,192.168.0.104,0,104.138.145.6,52168,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
92,1544119865.85184,192.168.0.104,0,245.116.166.228,13376,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
93,1544119868.1933599,192.168.0.104,0,1.114.25.141,48689,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
94,1552754952.52356,192.168.0.104,33838,151.101.65.69,443,tcp,5.938035,17887,36653,OTH,47,20331,40,38733,normal
95,1545580553.95261,113.72.99.230,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
96,1550642129.61429,192.168.0.104,34202,192.168.0.103,1311,tcp,7.2e-05,0,0,REJ,1,60,1,40,Probe
97,1551087927.64643,192.168.0.104,48388,185.199.108.154,443,tcp,0.098594,1009,5518,S1,10,1537,9,5994,normal
98,1552756860.49696,192.168.0.106,33020,192.168.0.104,2910,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
99,1552754303.6609302,192.168.0.104,39130,52.222.250.67,443,tcp,0.096816,1077,20042,S1,15,1865,14,20778,normal
100,1550642129.61462,192.168.0.104,34390,192.168.0.103,49163,tcp,0.000109,0,0,REJ,1,60,1,40,Probe
101,1544119866.9374099,192.168.0.104,0,226.153.147.153,30349,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
102,1545580553.7911801,132.71.117.136,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
103,1552754168.54158,192.168.0.104,50092,54.84.185.96,443,tcp,0.10569300000000001,1,0,OTH,1,52,1,52,normal
104,1552769103.74677,192.168.0.104,0,61.8.233.192,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
105,1544119868.90295,192.168.0.104,0,202.58.39.37,64244,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
106,1552756860.49278,192.168.0.106,54398,192.168.0.104,3306,tcp,1.6e-05,0,0,REJ,1,60,1,40,Probe
107,1551086705.50571,192.168.0.106,57262,192.168.0.104,4998,tcp,5e-06,0,0,REJ,1,60,1,40,Probe
108,1544119862.00283,192.168.0.104,0,48.96.155.222,1485,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
109,1552754166.8385901,192.168.0.104,60248,104.19.199.151,443,tcp,0.102941,980,9188,S1,14,1560,14,9760,normal
110,1545580554.6804,176.221.66.80,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
111,1552754946.64287,192.168.0.104,48864,52.215.192.132,443,tcp,0.256977,1020,4588,S1,13,1704,10,5116,normal
112,1551086705.54449,192.168.0.106,55976,192.168.0.104,7911,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
113,1552756860.53298,192.168.0.106,52090,192.168.0.104,10243,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
114,1550642129.62734,192.168.0.104,34318,192.168.0.103,49155,tcp,0.00049,0,0,REJ,1,60,1,40,Probe
115,1545580553.80091,145.184.121.108,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
116,1551088218.06716,192.168.0.104,48818,151.101.114.217,443,tcp,0.020133,1,0,OTH,1,52,1,52,normal
117,1544119862.00145,192.168.0.104,0,130.216.39.255,1406,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
118,1544119862.00241,192.168.0.104,0,192.34.21.166,1459,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
119,1552756530.46042,192.168.0.106,45906,192.168.0.104,50636,tcp,1.4999999999999999e-05,0,0,REJ,1,60,1,40,Probe
120,1552754097.3041801,192.168.0.104,48364,74.125.133.155,443,udp,0.068172,3578,4904,SF,8,3802,9,5156,normal
121,1552754103.01025,192.168.0.104,52426,35.244.233.98,443,tcp,0.161637,1031,4175,S1,13,1715,14,4911,normal
122,1544119868.41051,192.168.0.104,0,166.45.124.137,49941,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
123,1551087926.80477,192.168.0.104,43520,192.0.73.2,80,tcp,0.073216,442,1514,S1,5,674,4,1740,normal
124,1550642129.61389,192.168.0.104,50866,192.168.0.103,8080,tcp,0.000184,0,0,REJ,1,60,1,40,Probe
125,1545580554.47473,219.126.140.252,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
126,1552754293.40971,192.168.0.104,48810,35.241.24.90,443,tcp,0.011635,1,0,OTH,1,52,1,52,normal
127,1545580555.26835,136.8.116.73,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
128,1552756791.30571,192.168.0.104,57736,192.168.0.106,3476,tcp,0.000377,0,0,REJ,1,60,1,40,Probe
129,1552769103.1300302,192.168.0.104,0,10.164.91.241,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
130,1552754600.72801,192.168.0.104,60114,151.101.114.217,443,tcp,0.000153,0,89,SF,2,116,5,349,normal
131,1545580555.57004,22.239.131.77,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
132,1544119862.00213,192.168.0.104,0,97.25.195.228,1442,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
133,1551087657.06209,192.168.0.104,58992,23.100.69.251,443,tcp,0.569068,1386,6575,S1,11,1966,8,6999,normal
134,1552756791.3025901,192.168.0.104,38160,192.168.0.106,8008,tcp,0.00032900000000000003,0,0,REJ,1,60,1,40,Probe
135,1533886091.9486,192.168.0.104,51486,157.240.20.15,443,tcp,12.035639999999999,2169,3922,SF,26,3529,23,5126,normal
136,1551086705.50792,192.168.0.106,51022,192.168.0.104,6001,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
137,1544119862.0023699,192.168.0.104,0,155.160.192.106,1457,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
138,1552754303.01373,192.168.0.104,46576,172.217.16.202,443,udp,0.056476,2200,1901,SF,5,2340,5,2041,normal
139,1552754225.81318,192.168.0.104,33436,162.241.253.219,443,tcp,0.45193500000000003,643,4236,SF,13,1267,10,4764,normal
140,1552756860.49202,192.168.0.106,47470,192.168.0.104,53,tcp,1.6e-05,0,0,REJ,1,60,1,40,Probe
141,1552756860.53401,192.168.0.106,60604,192.168.0.104,7001,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
142,1551086705.50571,192.168.0.105,57262,192.168.0.104,4998,tcp,5e-06,0,0,REJ,1,60,1,40,Probe
143,1550642129.62741,192.168.0.104,38006,192.168.0.103,1218,tcp,0.000504,0,0,REJ,1,60,1,40,Probe
144,1533886093.48365,192.168.0.104,51070,104.16.119.145,443,tcp,0.000536,0,77,SF,4,160,4,237,normal
145,1552756860.54492,192.168.0.106,50156,192.168.0.104,5269,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
146,1544119862.00281,192.168.0.104,0,48.18.244.73,1484,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
147,1533886088.41555,192.168.0.104,56390,157.240.20.38,443,tcp,15.552972,78476,617518,S1,330,95776,370,638148,normal
148,1552756530.47458,192.168.0.106,53754,192.168.0.104,10000,tcp,6e-06,0,0,REJ,1,60,1,40,Probe
149,1552754935.99074,192.168.0.104,39274,35.167.61.172,443,tcp,2.514047,2420,12433,S1,13,3104,9,12909,normal
150,1544119865.8438098,192.168.0.104,0,138.23.71.10,9251,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
151,1551087498.3887699,192.168.0.104,41707,192.168.0.1,53,udp,5.344162,1122,3023,SF,30,1962,30,3863,normal
152,1551087660.03192,192.168.0.104,46574,52.222.250.113,443,tcp,1.528361,8630,2096,S1,25,9950,24,3390,normal
153,1551087657.72828,192.168.0.104,54166,13.107.246.10,443,tcp,0.619631,1446,1110712,S1,189,12314,207,1164648,normal
154,1551087255.25963,192.168.0.104,40282,192.30.253.125,443,tcp,0.101715,28,24,OTH,1,80,2,128,normal
155,1552756791.30182,192.168.0.104,44408,192.168.0.106,787,tcp,0.000264,0,0,REJ,1,60,1,40,Probe
156,1545580555.60011,45.174.139.202,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
157,1552754952.70082,192.168.0.104,58235,172.217.18.98,443,udp,0.057737000000000004,1445,1401,SF,4,1557,3,1485,normal
158,1552754870.0943599,192.168.0.104,60716,171.64.68.10,80,tcp,1.6988450000000002,1242,112412,S1,29,2758,35,114240,normal
159,1544119862.00145,192.168.0.104,0,130.216.39.255,1406,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
160,1551087921.89381,192.168.0.104,48003,172.217.23.142,443,udp,10.179679,4861,3469,SF,18,5365,18,3973,normal
161,1551087497.08717,192.168.0.104,44500,140.211.9.51,80,tcp,0.42103500000000005,0,0,RSTR,1,52,1,40,normal
162,1544119866.3592,192.168.0.104,0,244.174.192.87,2952,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
163,1550642129.6273901,192.168.0.104,50414,192.168.0.103,49175,tcp,0.000495,0,0,REJ,1,60,1,40,Probe
164,1551088217.9316,192.168.0.104,47134,52.222.250.41,443,tcp,9.605909,2067,1904,OTH,7,2443,7,3000,normal
165,1544119865.85184,192.168.0.104,0,245.116.166.228,13376,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
166,1545580554.4671,51.195.120.128,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
167,1552756530.49185,192.168.0.106,53840,192.168.0.104,545,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
168,1552769100.45523,192.168.0.104,0,90.105.18.222,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
169,1551086705.52737,192.168.0.106,42374,192.168.0.104,30951,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
170,1552769102.2451699,192.168.0.104,0,95.94.252.152,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
171,1552754236.06565,192.168.0.104,40962,151.101.112.134,443,tcp,0.009542,1,0,OTH,1,52,1,52,normal
172,1552754104.11391,192.168.0.104,49260,100.26.125.169,443,tcp,0.494579,1591,3462,S1,11,2171,9,3938,normal
173,1544119862.0027,192.168.0.104,0,255.100.48.53,1477,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
174,1533886078.8983,192.168.0.104,50660,172.217.19.67,443,tcp,0.0116,1,0,OTH,1,52,1,52,normal
175,1552753939.2267,192.168.0.104,46133,192.168.0.1,53,udp,4.366102,318,885,SF,9,570,9,1137,normal
176,1552756530.4760199,192.168.0.106,48002,192.168.0.104,8222,tcp,7.000000000000001e-06,0,0,REJ,1,60,1,40,Probe
177,1551086705.5487301,192.168.0.106,36238,192.168.0.104,1070,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
178,1550642129.62663,192.168.0.104,51916,192.168.0.103,3268,tcp,0.00039,0,0,REJ,1,60,1,40,Probe
179,1551086705.5474,192.168.0.106,50864,192.168.0.104,1443,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
180,1551087502.70866,192.168.0.104,45158,104.96.32.180,443,tcp,0.11046900000000001,643,5384,S1,9,1119,7,5764,normal
181,1551088240.51113,192.168.0.104,59438,104.16.89.50,443,tcp,0.010994,1,0,OTH,1,40,1,40,normal
182,1544119865.8375099,192.168.0.104,0,114.87.121.200,6797,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
183,1552754301.5745401,192.168.0.104,55653,172.217.18.98,443,udp,0.058078,2805,4081,SF,4,2917,4,4193,normal
184,1551086705.54994,192.168.0.106,49598,192.168.0.104,9943,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
185,1552754307.7455401,192.168.0.104,50092,54.84.185.96,443,tcp,0.11159000000000001,1,0,OTH,1,52,1,52,normal
186,1552754304.98195,192.168.0.104,36076,54.171.227.173,443,tcp,0.179034,9281,7721,S1,15,10069,12,8353,normal
187,1544119862.00172,192.168.0.104,0,155.131.56.110,1418,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
188,1550642129.61426,192.168.0.104,37852,192.168.0.103,2702,tcp,6.7e-05,0,0,REJ,1,60,1,40,Probe
189,1533886088.41582,192.168.0.104,58186,157.240.20.19,443,tcp,12.727787,17540,1017506,S1,363,36436,384,1037556,normal
190,1545580554.87489,76.51.180.152,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
191,1552754227.85375,192.168.0.104,40543,216.58.207.33,443,udp,0.093443,2823,2754,SF,6,2991,4,2866,normal
192,1545580554.10545,27.153.130.202,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
193,1551088212.62301,192.168.0.104,49836,50.116.58.97,443,tcp,0.11809800000000001,0,0,SH,1,52,1,52,normal
194,1533886093.2342699,192.168.0.104,57384,165.227.75.40,443,tcp,0.09283200000000001,1,0,OTH,1,52,1,52,normal
195,1552769103.29408,192.168.0.104,0,132.218.182.29,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
196,1552769102.4907901,192.168.0.104,0,129.187.253.250,8,icmp,0.0,0,0,OTH,1,28,0,0,DOS
197,1551086705.58092,192.168.0.106,60940,192.168.0.104,999,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
198,1545580555.31246,157.14.66.71,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
199,1552756791.30668,192.168.0.104,46076,192.168.0.106,563,tcp,0.000356,0,0,REJ,1,60,1,40,Probe
200,1552753937.0576599,192.168.0.104,38794,151.101.112.133,443,tcp,0.017648,1,0,OTH,1,52,1,52,normal
201,1533886104.2764199,192.168.0.104,54506,107.170.249.202,80,tcp,0.43275,1156,558,S1,5,1424,4,774,normal
202,1544119868.62346,192.168.0.104,0,200.76.61.5,5680,tcp,0.0,0,0,RSTOS0,1,40,0,0,DOS
203,1551087502.6929,192.168.0.104,35328,100.26.37.176,443,tcp,1.395767,1343,3655,S1,11,1923,9,4131,normal
204,1533886072.72907,192.168.0.104,41354,192.0.76.3,80,tcp,0.095215,619,215,S1,5,839,4,387,normal
205,1552756530.49385,192.168.0.106,48768,192.168.0.104,2191,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
206,1545580554.92172,176.66.109.43,8,192.168.0.102,0,icmp,0.0,0,0,OTH,1,28,0,0,DOS
207,1552756860.4992301,192.168.0.106,49954,192.168.0.104,700,tcp,5e-06,0,0,REJ,1,60,1,40,Probe
208,1551088243.22485,192.168.0.104,53537,239.255.255.250,1900,udp,4.2710989999999995,688,0,S0,4,800,0,0,normal
209,1552754166.3259199,192.168.0.104,47516,137.116.78.48,443,tcp,5.1337459999999995,1810,12115,S1,15,2598,12,12747,normal
210,1550642129.62693,192.168.0.104,49242,192.168.0.103,9011,tcp,0.00049,0,0,REJ,1,60,1,40,Probe
211,1552756530.46539,192.168.0.106,48662,192.168.0.104,5226,tcp,1.1e-05,0,0,REJ,1,60,1,40,Probe
212,1552756860.49877,192.168.0.106,34458,192.168.0.104,12000,tcp,4e-06,0,0,REJ,1,60,1,40,Probe
213,1552754305.69754,192.168.0.104,36320,216.58.208.35,443,tcp,0.011134,1,0,OTH,1,52,1,52,normal
214,1550642129.62726,192.168.0.104,36160,192.168.0.103,7627,tcp,0.000404,0,0,REJ,1,60,1,40,Probe
215,1552756530.49928,192.168.0.106,36848,192.168.0.104,16113,tcp,3e-06,0,0,REJ,1,60,1,40,Probe
